names,summary,cusine,price,reviews_count,rating,address,url
Claude Bosi at Bibendum,"Elegant, bi-level eatery with stained-glass windows offers Michelin-starred French haute cuisine.",Modern French restaurant,Not Available,660 reviews,4.3,"Michelin House, 81 Fulham Rd., London SW3 6RD","https://www.google.com/maps/place/Claude+Bosi+at+Bibendum/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876056a0d0563af:0x4a0dc8764fc940b1!8m2!3d51.493331!4d-0.16893!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbW9kZXJuX2ZyZW5jaF9yZXN0YXVyYW50"
Dozo Soho,"Upmarket restaurant and cocktail bar with contemporary decor, serving classic and innovative dishes.",Sushi restaurant,££,"1,284 reviews",4.2,"32 Old Compton St, London W1D 4TP","https://www.google.com/maps/place/Dozo+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2ec403d23:0x1794bc37b0ea57ea!8m2!3d51.5133674!4d-0.1310172!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
Jinjuu Soho,Korean street food and soju cocktails served in a hip ground-floor bar and basement dining room.,Korean restaurant,£££,"1,121 reviews",4.1,"15 Kingly St, Carnaby, London W1B 5PS","https://www.google.com/maps/place/Jinjuu+Soho/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604d50f1ef8b9:0xf140d606d86b7125!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d50bb8295d:0x7a58f2442fff1b2c!8m2!3d51.5127111!4d-0.139325!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERa29yZWFuX3Jlc3RhdXJhbnQ"
Kitchen Table,"19-seat U-shaped table around a cooking station, with a multi-course menu of small European dishes.",European restaurant,££££,122 reviews,4.6,"70 Charlotte St., London W1T 4QG","https://www.google.com/maps/place/Kitchen+Table/@51.5204236,-0.1714478,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b2960bea6dd:0x12d2f20c51cf92a3!8m2!3d51.5204236!4d-0.1364289!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZXVyb3BlYW5fcmVzdGF1cmFudA"
Le Gavroche,Michel Roux Jr.'s famous fine-dining restaurant offering luxe French food and impeccable service,French haute cuisine restaurant,££££,870 reviews,4.7,"43 Upper Brook St, London W1K 7QR","https://www.google.com/maps/place/Le+Gavroche/@51.5204236,-0.1714478,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760454dfb7f8ed:0xc81d8b3fcda009ba!8m2!3d51.5112874!4d-0.1551708!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEXaGF1dGVfZnJlbmNoX3Jlc3RhdXJhbnQ"
Alain Ducasse at The Dorchester,"Imaginative Modern French haute cuisine from chef Jocelyn Herland, with a fiber-optic backdrop.",Modern French restaurant,££££,393 reviews,4.2,"53 Park Ln, London W1K 1QA","https://www.google.com/maps/place/Alain+Ducasse+at+The+Dorchester/@51.5072938,-0.1873601,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052e2bf6a30d:0x398856150b295bed!8m2!3d51.5072938!4d-0.1523412!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbW9kZXJuX2ZyZW5jaF9yZXN0YXVyYW50"
Aulis London,NA,Restaurant,Not Available,38 reviews,4.7,"16a St Anne's Ct, London W1F 0BF","https://www.google.com/maps/place/Aulis+London/@51.5072938,-0.1873601,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760527a07a97c9:0x7deb7deb29c025f0!8m2!3d51.5143533!4d-0.1342968!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Monmouth Kitchen,NA,Restaurant,£££,587 reviews,4.1,,"https://www.google.com/maps/place/Monmouth+Kitchen/@51.5072938,-0.1873601,13z/data=!3m1!5s0xaf0d2e9262c81a1:0x865bb95706dd938d!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd24944a5d:0x38eb1e8b04f38a77!8m2!3d51.514011!4d-0.1271184!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
May Fair Kitchen,NA,Restaurant,Not Available,665 reviews,4.6,,"https://www.google.com/maps/place/May+Fair+Kitchen/@51.5072938,-0.1873601,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052853a12a8f:0x282d9efb07ccf538!8m2!3d51.5081479!4d-0.1439447!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Bengal Village - Best of Brick Lane,Each curry is prepared separately at this simple curry house with a menu of hot or mild dishes.,Indian restaurant,££,"1,107 reviews",4.6,"75 Brick Ln, London E1 6QL","https://www.google.com/maps/place/Bengal+Village+-+Best+of+Brick+Lane/@51.5201277,-0.1070778,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cb6422a6bef:0x64e077b7992d8c6f!8m2!3d51.5201277!4d-0.0720589!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Native,Prix fixe & à la carte menus of creative British cuisine in a cosy dining room with exposed brick.,Restaurant,Not Available,173 reviews,4.1,"Native at Browns, 39 Brook St, London W1K 4JE","https://www.google.com/maps/place/Native/@51.5128219,-0.181719,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760325ce8396c5:0x367c5e78c9e4ad2e!8m2!3d51.5128956!4d-0.1467365!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Circus,NA,Asian fusion restaurant,£££,346 reviews,4.1,,"https://www.google.com/maps/place/Circus/@51.5128219,-0.181719,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ccc9bc0bd9:0x4bbc48462f296300!8m2!3d51.5144867!4d-0.124652!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEXYXNpYW5fZnVzaW9uX3Jlc3RhdXJhbnQ"
The Ledbury,"Chef Brett Graham's innovative cooking, paired with fine wines in a smart, modern setting.",Modern European restaurant,££££,"1,306 reviews",4.7,"127 Ledbury Rd, London W11 2AQ","https://www.google.com/maps/place/The+Ledbury/@51.5128219,-0.181719,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876101d34506f7b:0x8e76a34fff31a9e4!8m2!3d51.5166611!4d-0.2000153!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Lobos,Warm tapas bar with wood furnishings & a laid-back vibe offering steaks & Iberico pork.,Tapas restaurant,££,871 reviews,4.4,"48 Frith St, London W1D 4SF","https://www.google.com/maps/place/Lobos/@51.5128219,-0.181719,13z/data=!3m1!5s0x487604d2e70ce8b3:0xe2913d2a8e1680e7!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d2e7ea21cd:0x161dafcf747685f5!8m2!3d51.5135395!4d-0.1315779!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdGFwYXNfcmVzdGF1cmFudA"
Barboun Shoreditch,"Spacious, modern dining room for for an all-day menu of Middle Eastern flame-grilled fare.",Restaurant,Not Available,240 reviews,4.3,"61-67 Great Eastern St, London EC2A 3HU","https://www.google.com/maps/place/Barboun+Shoreditch/@51.5128219,-0.181719,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761df029be810d:0xf9406254e9b241d!8m2!3d51.5249773!4d-0.0818457!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Quilon,NA,Modern Indian restaurant,£££,850 reviews,4.4,,"https://www.google.com/maps/place/Quilon/@51.4987366,-0.1727237,13z/data=!3m1!5s0x487604ded9b2147f:0xa34bc620809746fc!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ded1dc78bb:0x2eb6302cfce95299!8m2!3d51.4987366!4d-0.1377048!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEYbW9kZXJuX2luZGlhbl9yZXN0YXVyYW50"
Sushi Tetsu,"A small Japanese restaurant specialising in sushi and sashimi, with a chef's choice menu.",Sushi restaurant,££,393 reviews,4.8,"12 Jerusalem Passage, London EC1V 4JP","https://www.google.com/maps/place/Sushi+Tetsu/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b504962a17f:0xdfb76a6b6ba5eb79!8m2!3d51.523232!4d-0.1039848!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
BENARES RESTAURANT | MAYFAIR,NA,Indian restaurant,££££,"1,415 reviews",4.3,,"https://www.google.com/maps/place/BENARES+RESTAURANT+%7C+MAYFAIR/@51.4987366,-0.1727237,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876052bdf642b01:0xe57e84f02b4170f1!8m2!3d51.5098466!4d-0.1450789!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Peninsula Restaurant,Elegant stop with floor-to-ceiling windows offering European cuisine at the InterContinental London.,Modern European restaurant,Not Available,144 reviews,4.7,"2nd Floor, One Waterview Dr, London SE10 0TW","https://www.google.com/maps/place/Peninsula+Restaurant/@51.5033702,-0.0355342,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487602a786472fcd:0xc680b663bff6bed4!8m2!3d51.5033581!4d-0.0005314!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEabW9kZXJuX2V1cm9wZWFuX3Jlc3RhdXJhbnQ"
Nest Restaurant Hackney,"Intimate, low-key option for seasonal, produce-based fare with limited meats & a selection of wines.",European restaurant,Not Available,321 reviews,4.9,"177-179 Morning Ln, London E9 6LH","https://www.google.com/maps/place/Nest+Restaurant+Hackney/@51.5469344,-0.0830048,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761cfd4e96a9df:0xda1a389f3dcebee5!8m2!3d51.5469344!4d-0.0479859!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZXVyb3BlYW5fcmVzdGF1cmFudA"
Heliot Steak House,NA,Steak house,£££,718 reviews,4.5,,"https://www.google.com/maps/place/Heliot+Steak+House/@51.5113776,-0.1637827,13z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd911611b3:0x1a554968650c3a3e!8m2!3d51.5113776!4d-0.1287638!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgELc3RlYWtfaG91c2U"
The Grand by Concerto - Mayfair,NA,Restaurant,£££,464 reviews,4.0,"67 - 69 Piccadilly, London W1J 0DY","https://www.google.com/maps/place/The+Grand+by+Concerto+-+Mayfair/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48760529d73ec4e9:0x4a229cf925e476ff!8m2!3d51.5076678!4d-0.1412814!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Quaglino's,NA,European restaurant,£££,"1,980 reviews",4.3,,"https://www.google.com/maps/place/Quaglino's/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d64ef2008b:0x2404324ade487ffa!8m2!3d51.5074504!4d-0.138954!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETZXVyb3BlYW5fcmVzdGF1cmFudA"
Boyds Grill & Wine Bar,"Modern British brasserie with perspex chairs and mustard sofas in grand, Victorian-marble setting.",Bar & grill,££,255 reviews,4.2,"8 Northumberland Ave, London WC2N 5BY","https://www.google.com/maps/place/Boyds+Grill+%26+Wine+Bar/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cf01dbc7ef:0xa53c701498ea5ea6!8m2!3d51.506935!4d-0.126012!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgENYmFyX2FuZF9ncmlsbA"
Hakkasan Hanway Place,"Dim sum, Modern Cantonese delicacies and signature cocktails in artfully lit designer surrounds.",Cantonese restaurant,££££,"1,785 reviews",4.4,"8 Hanway Pl, London W1T 1HD","https://www.google.com/maps/place/Hakkasan+Hanway+Place/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d494e4d8c9:0x189201b06f9bced6!8m2!3d51.5171605!4d-0.1316702!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEUY2FudG9uZXNlX3Jlc3RhdXJhbnQ"
Trullo,Confidently unfussy Italian cooking in a homely upstairs room or downstairs bar.,Italian restaurant,£££,824 reviews,4.5,"300-302, St Paul's Rd, London N1 2LH","https://www.google.com/maps/place/Trullo/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b64b5b2568d:0xf3e1468e90952e2a!8m2!3d51.5462548!4d-0.1015618!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
The Araki,"Chef Mitsuhiro Araki offers set menu of top-grade, high-priced sushi in a simple space that seats 9.",Sushi restaurant,££££,218 reviews,4.5,"Unit 4, 12 New Burlington St, London W1S 3BF","https://www.google.com/maps/place/The+Araki/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d58592666b:0x747345910d199aad!8m2!3d51.5117985!4d-0.1402443!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQc3VzaGlfcmVzdGF1cmFudA"
P.F. Chang's Asian Table - Leicester Square,Family-friendly chain offering creative takes on Asian fare in a striking space.,Asian restaurant,££,"1,964 reviews",3.9,"10 Great Newport St, London WC2H 7JA","https://www.google.com/maps/place/P.F.+Chang's+Asian+Table+-+Leicester+Square/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cd9ed50149:0x227e2ae3d4bdcdec!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cd98ef948d:0xc96e3cd3e27def7b!8m2!3d51.5119502!4d-0.1278653!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQYXNpYW5fcmVzdGF1cmFudA"
Darjeeling Express,"Acclaimed, family-owned eatery offering an array of refined Indian dishes in a cheerful atmosphere.",Indian restaurant,££,926 reviews,4.5,"2a Garrick St, London WC2E 9BH","https://www.google.com/maps/place/Darjeeling+Express/@51.5135313,-0.1438243,12z/data=!3m1!5s0x487604cc45afac5b:0x657a7372b74fc3d7!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d50f68d079:0x962285678cf1479c!8m2!3d51.5114845!4d-0.1254335!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Plant Hub - Gluten Free Italian Restaurant & Pizzeria,"Vegan & gluten-free pizza, pasta & small plates pair with a natural wine list at this chic venue.",Italian restaurant,Not Available,238 reviews,4.8,"217 Mare St, London E8 3QE","https://www.google.com/maps/place/Plant+Hub+-+Gluten+Free+Italian+Restaurant+%26+Pizzeria/@51.5135313,-0.1438243,12z/data=!3m1!5s0x48761ce42be77ae5:0x2a28d82563f4a6e6!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761d03d4108dc5:0xde13f87ec9d28232!8m2!3d51.541605!4d-0.0555234!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
House Restaurant,"Contemporary, white-tablecloth dining room hung with modern art, for a menu of European cuisine.",Restaurant,Not Available,46 reviews,4.5,"National Theatre, Upper Ground, London SE1 9PX","https://www.google.com/maps/place/House+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604b6fed070cb:0xf53d5b8a76c37519!8m2!3d51.5071823!4d-0.1143708!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Paradise Soho,NA,Sri Lankan restaurant,Not Available,196 reviews,4.4,,"https://www.google.com/maps/place/Paradise+Soho/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605fd6757237b:0x5a1cb37cd852e238!8m2!3d51.5121646!4d-0.1337911!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEVc3JpX2xhbmthbl9yZXN0YXVyYW50"
Giovanni's of Covent Garden,NA,Italian restaurant,£££,335 reviews,4.1,,"https://www.google.com/maps/place/Giovanni's+of+Covent+Garden/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cdca932387:0x9185a58e5e5d7606!8m2!3d51.5110973!4d-0.1260696!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESaXRhbGlhbl9yZXN0YXVyYW50"
Karakalpak Restaurant,NA,Restaurant,Not Available,Restaurant,Not Available,London WC2N 6PB,"https://www.google.com/maps/place/Karakalpak+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605630c7560e3:0x3a38c0f6af4f5b48!8m2!3d51.5080496!4d-0.1215366!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSAQpyZXN0YXVyYW50"
F.K.A.B.A.M. (Formerly Known as Black Axe Mangal),NA,Restaurant,££,364 reviews,4.3,,"https://www.google.com/maps/place/F.K.A.B.A.M.+(Formerly+Known+as+Black+Axe+Mangal)/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b64ce35c83d:0xcab50f70d44bfd6f!8m2!3d51.5459121!4d-0.1020259!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEKcmVzdGF1cmFudA"
Shapur Indian Restaurant,"Upmarket Indian establishment with art on the walls, plus pre-theatre menu and takeaway.",Indian restaurant,££,260 reviews,3.8,"149 Strand, London WC2R 1JA","https://www.google.com/maps/place/Shapur+Indian+Restaurant/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604ca6e3d5b21:0x96ddd7034b7fd997!8m2!3d51.511528!4d-0.1180544!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Hunan,NA,Chinese restaurant,££££,372 reviews,4.5,,"https://www.google.com/maps/place/Hunan/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876051762d93f03:0x673ab6e96cf5cdbe!8m2!3d51.490502!4d-0.152743!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESY2hpbmVzZV9yZXN0YXVyYW50"
Park Chinois,NA,Chinese restaurant,££££,776 reviews,4.1,,"https://www.google.com/maps/place/Park+Chinois/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605299c2a86bd:0xcb64e906dae89aa4!8m2!3d51.5086544!4d-0.1436241!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESY2hpbmVzZV9yZXN0YXVyYW50"
Amrutha Lounge,Vegan takes on classic comfort & soul food provided in a laid-back setting with simple decor.,Vegan restaurant,£,879 reviews,4.9,"326 Garratt Ln, London SW18 4EJ","https://www.google.com/maps/place/Amrutha+Lounge/@51.443633,-0.2600488,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x4876061636972189:0xaaae4d8cd5f0999e!8m2!3d51.443633!4d-0.190011!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEQdmVnYW5fcmVzdGF1cmFudA"
Westerns Laundry,"Airy, modern-industrial seafood eatery offering British & Spanish small plates plus natural wines.",Seafood restaurant,£££,428 reviews,4.3,"34 Drayton Park, London N5 1PB","https://www.google.com/maps/place/Westerns+Laundry/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761b70cbee7179:0xde05060673c431d1!8m2!3d51.5515693!4d-0.1072721!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgESc2VhZm9vZF9yZXN0YXVyYW50"
Jugemu,Rustic Japanese bar-restaurant offering dishes that are not commonly found in London.,Japanese restaurant,£££,215 reviews,3.6,"3 Winnett St, London W1D 6JY","https://www.google.com/maps/place/Jugemu/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d3a09539c7:0xc6376dfab21c002f!8m2!3d51.5121813!4d-0.1333691!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgETamFwYW5lc2VfcmVzdGF1cmFudA"
Afternoon Tea at Corinthia London,"Chic hotel lounge, with designer chandelier, for light meals, stylish afternoon tea and drinks.",Tea room,Not Available,117 reviews,4.4,"10 Whitehall Pl, London SW1A 2BD","https://www.google.com/maps/place/Afternoon+Tea+at+Corinthia+London/@51.5135313,-0.1438243,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604cf2561c17f:0x7558a3e3df94b1f6!8m2!3d51.5062799!4d-0.1252424!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEJdGVhX2hvdXNl"
Room 43 bar Clapham,"Warm, rustic neighbourhood stop for hearty Persian staples alongside cocktails & live jazz music.",Bar,££,245 reviews,4.6,"43 Lavender Hill, London SW11 5QW","https://www.google.com/maps/place/Room+43+bar+Clapham/@51.4660204,-0.2226634,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487605a58a16ebdb:0x50c9e12e34a1277e!8m2!3d51.4660575!4d-0.1526356!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEDYmFy"
Bruce Burgers,NA,Restaurant,Not Available,300 reviews,4.6,"93 Bruce Grove, London N17 6UZ","https://www.google.com/maps/place/Bruce+Burgers/@51.5957653,-0.14164,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761c1f6ddf95b3:0x6d821a8a6f42cb16!8m2!3d51.5957653!4d-0.0716022!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSAQpyZXN0YXVyYW50"
Taste of Nawab,NA,Indian restaurant,££,565 reviews,4.6,,"https://www.google.com/maps/place/Taste+of+Nawab/@51.5957653,-0.14164,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487619874e96317d:0x8cfeaf514218c0b6!8m2!3d51.5999881!4d-0.1477625!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgERaW5kaWFuX3Jlc3RhdXJhbnQ"
Book A Menu,NA,Restaurant,Not Available,Restaurant,Not Available,"48 Warwick St, London W1B 5AW","https://www.google.com/maps/place/Book+A+Menu/@51.5107139,-0.2078292,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x487604d434643e87:0xaf546f127bd07380!8m2!3d51.5107139!4d-0.1377914!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWuSAQpyZXN0YXVyYW50"
MAP Maison,NA,Cocktail bar,££,446 reviews,4.7,,"https://www.google.com/maps/place/MAP+Maison/@51.5107139,-0.2078292,12z/data=!4m10!1m3!2m2!1srestaurants+in+london+uk!6e5!3m5!1s0x48761c96878f46e3:0xc7ca4917a8b47668!8m2!3d51.5386972!4d-0.0769194!15sChhyZXN0YXVyYW50cyBpbiBsb25kb24gdWtaGiIYcmVzdGF1cmFudHMgaW4gbG9uZG9uIHVrkgEMY29ja3RhaWxfYmFy"
